cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,prtvtgb,gndr,agea,eduyrs,inwtm
GB,ESS1-6e01,1,26.11.2014,134972,ESS6e02_1,6,2.1,179069,1.5158432052,1.7865546725,2.282115223,1,1,26,13,33
GB,ESS1-6e01,1,26.11.2014,134973,ESS6e02_1,6,2.1,179085,1.5158432052,1.4841457804,2.282115223,7,1,52,18,39
GB,ESS1-6e01,1,26.11.2014,134974,ESS6e02_1,6,2.1,179101,2.5264053926,1.7821229204,2.282115223,3,2,43,17,53
GB,ESS1-6e01,1,26.11.2014,134975,ESS6e02_1,6,2.1,179119,0.5052810785,0.4343263299,2.282115223,2,1,55,23,37
GB,ESS1-6e01,1,26.11.2014,134976,ESS6e02_1,6,2.1,179127,0.5052810785,0.4287335678,2.282115223,2,2,57,12,44
GB,ESS1-6e01,1,26.11.2014,134977,ESS6e02_1,6,2.1,179135,1.010562157,1.1910364723,2.282115223,2,1,27,13,59
GB,ESS1-6e01,1,26.11.2014,134978,ESS6e02_1,6,2.1,179150,4,3.3940203631,2.282115223,66,2,78,9,59
GB,ESS1-6e01,1,26.11.2014,134979,ESS6e02_1,6,2.1,179184,1.010562157,0.712849168,2.282115223,1,2,42,13,54
GB,ESS1-6e01,1,26.11.2014,134980,ESS6e02_1,6,2.1,179192,0.5052810785,0.5955182367,2.282115223,66,1,24,10,48
GB,ESS1-6e01,1,26.11.2014,134981,ESS6e02_1,6,2.1,179200,1.5158432052,1.4841457804,2.282115223,66,1,50,14,31
GB,ESS1-6e01,1,26.11.2014,134982,ESS6e02_1,6,2.1,180026,0.505281084,0.4343263342,2.282115223,2,1,55,12,40
GB,ESS1-6e01,1,26.11.2014,134983,ESS6e02_1,6,2.1,180059,1.0105621679,0.989430551,2.282115223,2,1,53,20,57
GB,ESS1-6e01,1,26.11.2014,134984,ESS6e02_1,6,2.1,180133,1.0105621679,0.8574671441,2.282115223,2,2,55,6,83
GB,ESS1-6e01,1,26.11.2014,134985,ESS6e02_1,6,2.1,180141,1.5158432216,1.0692737425,2.282115223,1,2,52,2,41
GB,ESS1-6e01,1,26.11.2014,134986,ESS6e02_1,6,2.1,180174,2.0211243359,1.4256983516,2.282115223,2,2,50,0,64
GB,ESS1-6e01,1,26.11.2014,134987,ESS6e02_1,6,2.1,180190,0.7851635096,0.6749059085,2.282115223,2,1,66,11,
GB,ESS1-6e01,1,26.11.2014,134988,ESS6e02_1,6,2.1,181024,1.0105621654,0.8574671416,2.282115223,3,2,61,12,50
GB,ESS1-6e01,1,26.11.2014,134989,ESS6e02_1,6,2.1,181065,1.0105621654,1.1910364817,2.282115223,2,1,28,14,34
GB,ESS1-6e01,1,26.11.2014,134990,ESS6e02_1,6,2.1,181073,1.0105621654,0.8574671416,2.282115223,2,2,85,9,
GB,ESS1-6e01,1,26.11.2014,134991,ESS6e02_1,6,2.1,181081,0.5052810827,0.4287335712,2.282115223,1,2,71,10,25
GB,ESS1-6e01,1,26.11.2014,134992,ESS6e02_1,6,2.1,181099,1.0105621654,0.8484387738,2.282115223,66,2,32,13,38
GB,ESS1-6e01,1,26.11.2014,134993,ESS6e02_1,6,2.1,181107,0.5052810827,0.4242193873,2.282115223,66,2,27,15,16
GB,ESS1-6e01,1,26.11.2014,134994,ESS6e02_1,6,2.1,181115,0.5052810827,0.3564245872,2.282115223,3,2,52,12,38
GB,ESS1-6e01,1,26.11.2014,134995,ESS6e02_1,6,2.1,181123,1.0105621654,0.8686526658,2.282115223,1,1,64,11,35
GB,ESS1-6e01,1,26.11.2014,134996,ESS6e02_1,6,2.1,181164,1.0105621654,1.1910364817,2.282115223,66,1,33,6,33
GB,ESS1-6e01,1,26.11.2014,134997,ESS6e02_1,6,2.1,181172,0.5052810827,0.4242193873,2.282115223,66,2,33,11,
GB,ESS1-6e01,1,26.11.2014,134998,ESS6e02_1,6,2.1,181180,2.0211243308,1.6968775485,2.282115223,66,2,18,8,35
GB,ESS1-6e01,1,26.11.2014,134999,ESS6e02_1,6,2.1,181198,1.0105621654,0.8686526658,2.282115223,7,1,75,10,36
GB,ESS1-6e01,1,26.11.2014,135000,ESS6e02_1,6,2.1,181206,1.0105621654,0.8574671416,2.282115223,2,2,70,10,31
GB,ESS1-6e01,1,26.11.2014,135001,ESS6e02_1,6,2.1,182022,1.0105621093,0.8686526177,2.282115223,1,1,71,10,48
GB,ESS1-6e01,1,26.11.2014,135002,ESS6e02_1,6,2.1,182048,1.0105621093,0.9894304932,2.282115223,2,1,43,17,35
GB,ESS1-6e01,1,26.11.2014,135003,ESS6e02_1,6,2.1,182055,1.5158431336,1.286200616,2.282115223,2,2,60,16,37
GB,ESS1-6e01,1,26.11.2014,135004,ESS6e02_1,6,2.1,182071,1.0105621093,1.1910364157,2.282115223,66,1,31,16,40
GB,ESS1-6e01,1,26.11.2014,135005,ESS6e02_1,6,2.1,182105,2.5264052732,2.1210968175,2.282115223,66,2,19,12,30
GB,ESS1-6e01,1,26.11.2014,135006,ESS6e02_1,6,2.1,182147,1.5158431336,1.2726580655,2.282115223,66,2,27,14,37
GB,ESS1-6e01,1,26.11.2014,135007,ESS6e02_1,6,2.1,182196,1.0105621093,0.857467094,2.282115223,88,2,68,11,41
GB,ESS1-6e01,1,26.11.2014,135008,ESS6e02_1,6,2.1,183012,2.5264054634,2.9775912638,2.282115223,66,1,20,15,20
GB,ESS1-6e01,1,26.11.2014,135009,ESS6e02_1,6,2.1,183046,0.5052810927,0.4343263419,2.282115223,66,1,76,10,27
GB,ESS1-6e01,1,26.11.2014,135010,ESS6e02_1,6,2.1,183053,1.0105621854,0.8484387906,2.282115223,2,2,30,17,31
GB,ESS1-6e01,1,26.11.2014,135011,ESS6e02_1,6,2.1,183079,0.5052810927,0.5955182532,2.282115223,66,1,28,11,29
GB,ESS1-6e01,1,26.11.2014,135012,ESS6e02_1,6,2.1,183087,1.5158432477,1.2862007128,2.282115223,2,2,56,19,40
GB,ESS1-6e01,1,26.11.2014,135013,ESS6e02_1,6,2.1,183095,1.5158432477,1.4841458225,2.282115223,2,1,51,11,38
GB,ESS1-6e01,1,26.11.2014,135014,ESS6e02_1,6,2.1,183103,0.5052810927,0.4287335797,2.282115223,2,2,79,9,20
GB,ESS1-6e01,1,26.11.2014,135015,ESS6e02_1,6,2.1,183129,0.5052810927,0.4947152843,2.282115223,3,1,41,11,29
GB,ESS1-6e01,1,26.11.2014,135016,ESS6e02_1,6,2.1,183137,2.0211243707,1.4256983763,2.282115223,1,2,54,11,51
GB,ESS1-6e01,1,26.11.2014,135017,ESS6e02_1,6,2.1,183145,1.5158432477,1.2726581612,2.282115223,66,2,19,12,28
GB,ESS1-6e01,1,26.11.2014,135018,ESS6e02_1,6,2.1,183160,1.0105621854,0.868652683,2.282115223,1,1,77,18,43
GB,ESS1-6e01,1,26.11.2014,135019,ESS6e02_1,6,2.1,183178,1.5158432477,1.3029789991,2.282115223,2,1,68,18,38
GB,ESS1-6e01,1,26.11.2014,135020,ESS6e02_1,6,2.1,183194,1.0105621854,0.8484387906,2.282115223,66,2,33,17,37
GB,ESS1-6e01,1,26.11.2014,135021,ESS6e02_1,6,2.1,184044,0.5052810818,0.3564245865,2.282115223,66,2,45,20,48
GB,ESS1-6e01,1,26.11.2014,135022,ESS6e02_1,6,2.1,184101,1.0105621636,0.712849173,2.282115223,1,2,41,16,31
GB,ESS1-6e01,1,26.11.2014,135023,ESS6e02_1,6,2.1,184150,1.0105621636,0.8574671407,2.282115223,1,2,68,17,35
GB,ESS1-6e01,1,26.11.2014,135024,ESS6e02_1,6,2.1,184192,1.0105621636,0.8686526649,2.282115223,1,1,71,17,59
GB,ESS1-6e01,1,26.11.2014,135025,ESS6e02_1,6,2.1,184200,1.0105621636,0.712849173,2.282115223,3,2,36,18,31
GB,ESS1-6e01,1,26.11.2014,135026,ESS6e02_1,6,2.1,185017,1.0105621279,0.9894305118,2.282115223,2,1,41,20,38
GB,ESS1-6e01,1,26.11.2014,135027,ESS6e02_1,6,2.1,185025,0.5052810639,0.434326317,2.282115223,77,1,71,10,40
GB,ESS1-6e01,1,26.11.2014,135028,ESS6e02_1,6,2.1,185033,0.5052810639,0.434326317,2.282115223,66,1,84,9,42
GB,ESS1-6e01,1,26.11.2014,135029,ESS6e02_1,6,2.1,185058,2.0211242557,1.4256982952,2.282115223,2,2,46,11,45
GB,ESS1-6e01,1,26.11.2014,135030,ESS6e02_1,6,2.1,185066,0.5052810639,0.434326317,2.282115223,2,1,56,10,33
GB,ESS1-6e01,1,26.11.2014,135031,ESS6e02_1,6,2.1,185074,0.5052810639,0.4242193714,2.282115223,66,2,21,10,26
GB,ESS1-6e01,1,26.11.2014,135032,ESS6e02_1,6,2.1,185108,1.0105621279,0.868652634,2.282115223,6,1,59,10,56
GB,ESS1-6e01,1,26.11.2014,135033,ESS6e02_1,6,2.1,185124,1.0105621279,0.8574671102,2.282115223,66,2,62,10,40
GB,ESS1-6e01,1,26.11.2014,135034,ESS6e02_1,6,2.1,185132,1.0105621279,0.8574671102,2.282115223,1,2,71,10,51
GB,ESS1-6e01,1,26.11.2014,135035,ESS6e02_1,6,2.1,185140,1.5158431615,1.7865546206,2.282115223,66,1,33,11,36
GB,ESS1-6e01,1,26.11.2014,135036,ESS6e02_1,6,2.1,185165,1.0105621279,0.868652634,2.282115223,77,1,65,10,42
GB,ESS1-6e01,1,26.11.2014,135037,ESS6e02_1,6,2.1,185173,0.5052810639,0.3564245738,2.282115223,2,2,39,11,37
GB,ESS1-6e01,1,26.11.2014,135038,ESS6e02_1,6,2.1,185199,1.0105621279,0.8484387428,2.282115223,66,2,31,13,
GB,ESS1-6e01,1,26.11.2014,135039,ESS6e02_1,6,2.1,185207,1.0105621279,0.8484387428,2.282115223,66,2,18,13,33
GB,ESS1-6e01,1,26.11.2014,135040,ESS6e02_1,6,2.1,186015,1.5158431506,1.2726580797,2.282115223,66,2,20,15,40
GB,ESS1-6e01,1,26.11.2014,135041,ESS6e02_1,6,2.1,186023,0.5052810603,0.4343263136,2.282115223,77,1,78,10,40
GB,ESS1-6e01,1,26.11.2014,135042,ESS6e02_1,6,2.1,186031,0.5052810603,0.4287335517,2.282115223,2,2,82,9,46
GB,ESS1-6e01,1,26.11.2014,135043,ESS6e02_1,6,2.1,186056,1.0105621206,0.8574671042,2.282115223,2,2,69,10,74
GB,ESS1-6e01,1,26.11.2014,135044,ESS6e02_1,6,2.1,186064,0.5052810603,0.356424571,2.282115223,66,2,36,13,46
GB,ESS1-6e01,1,26.11.2014,135045,ESS6e02_1,6,2.1,186114,1.0105621206,0.868652628,2.282115223,2,1,77,10,55
GB,ESS1-6e01,1,26.11.2014,135046,ESS6e02_1,6,2.1,186155,1.5158431506,1.2726580797,2.282115223,77,2,25,17,37
GB,ESS1-6e01,1,26.11.2014,135047,ESS6e02_1,6,2.1,186163,1.0105621206,1.1910364299,2.282115223,66,1,27,11,
GB,ESS1-6e01,1,26.11.2014,135048,ESS6e02_1,6,2.1,186189,0.5052810603,0.4343263136,2.282115223,66,1,91,9,55
GB,ESS1-6e01,1,26.11.2014,135049,ESS6e02_1,6,2.1,187039,0.505281104,0.356424602,2.282115223,1,2,49,10,40
GB,ESS1-6e01,1,26.11.2014,135050,ESS6e02_1,6,2.1,187047,1.5158432816,1.4841458558,2.282115223,7,1,40,11,31
GB,ESS1-6e01,1,26.11.2014,135051,ESS6e02_1,6,2.1,187104,1.0105622079,0.8686527028,2.282115223,88,1,81,2,76
GB,ESS1-6e01,1,26.11.2014,135052,ESS6e02_1,6,2.1,187112,1.0105622079,0.8686527028,2.282115223,1,1,76,4,83
GB,ESS1-6e01,1,26.11.2014,135053,ESS6e02_1,6,2.1,187138,1.5158432816,1.3029790283,2.282115223,66,1,77,0,34
GB,ESS1-6e01,1,26.11.2014,135054,ESS6e02_1,6,2.1,187153,1.0105622079,0.8686527028,2.282115223,1,1,65,0,74
GB,ESS1-6e01,1,26.11.2014,135055,ESS6e02_1,6,2.1,187187,1.0105622079,0.8686527028,2.282115223,1,1,70,10,52
GB,ESS1-6e01,1,26.11.2014,135056,ESS6e02_1,6,2.1,187195,2.0211244159,1.425698408,2.282115223,7,2,51,11,50
GB,ESS1-6e01,1,26.11.2014,135057,ESS6e02_1,6,2.1,188060,0.5052811202,0.4287336026,2.282115223,3,2,56,88,39
GB,ESS1-6e01,1,26.11.2014,135058,ESS6e02_1,6,2.1,188078,2.0211244808,1.6968776744,2.282115223,66,2,28,6,13
GB,ESS1-6e01,1,26.11.2014,135059,ESS6e02_1,6,2.1,188086,1.0105622404,0.7128492266,2.282115223,3,2,47,11,25
GB,ESS1-6e01,1,26.11.2014,135060,ESS6e02_1,6,2.1,188094,2.0211244808,1.6968776744,2.282115223,88,2,28,16,42
GB,ESS1-6e01,1,26.11.2014,135061,ESS6e02_1,6,2.1,188102,2.0211244808,2.3820731414,2.282115223,66,1,15,9,34
GB,ESS1-6e01,1,26.11.2014,135062,ESS6e02_1,6,2.1,188110,0.5052811202,0.4947153107,2.282115223,77,1,45,14,25
GB,ESS1-6e01,1,26.11.2014,135063,ESS6e02_1,6,2.1,188128,1.0105622404,0.8484388368,2.282115223,66,2,23,11,15
GB,ESS1-6e01,1,26.11.2014,135064,ESS6e02_1,6,2.1,188136,2.0211244808,1.9788612439,2.282115223,2,1,47,10,33
GB,ESS1-6e01,1,26.11.2014,135065,ESS6e02_1,6,2.1,188144,1.0105622404,0.8484388368,2.282115223,66,2,31,12,18
GB,ESS1-6e01,1,26.11.2014,135066,ESS6e02_1,6,2.1,188151,1.5158433303,1.7865548198,2.282115223,66,1,26,88,20
GB,ESS1-6e01,1,26.11.2014,135067,ESS6e02_1,6,2.1,188169,1.0105622404,0.8686527303,2.282115223,66,1,58,10,26
GB,ESS1-6e01,1,26.11.2014,135068,ESS6e02_1,6,2.1,188177,1.0105622404,1.1910365701,2.282115223,66,1,34,13,23
GB,ESS1-6e01,1,26.11.2014,135069,ESS6e02_1,6,2.1,188185,2.526405601,2.9775914265,2.282115223,66,1,20,13,11
GB,ESS1-6e01,1,26.11.2014,135070,ESS6e02_1,6,2.1,189019,1.0105621987,0.868652695,2.282115223,7,1,78,8,32
GB,ESS1-6e01,1,26.11.2014,135071,ESS6e02_1,6,2.1,189027,0.5052810994,0.4343263471,2.282115223,2,1,62,11,33
GB,ESS1-6e01,1,26.11.2014,135072,ESS6e02_1,6,2.1,189035,2.0211243974,1.71493434,2.282115223,2,2,63,0,36
GB,ESS1-6e01,1,26.11.2014,135073,ESS6e02_1,6,2.1,189043,1.0105621987,0.7128491977,2.282115223,66,2,38,8,67
GB,ESS1-6e01,1,26.11.2014,135074,ESS6e02_1,6,2.1,189076,1.0105621987,0.9894305813,2.282115223,1,1,51,14,35
GB,ESS1-6e01,1,26.11.2014,135075,ESS6e02_1,6,2.1,189084,0.5052810994,0.4947152902,2.282115223,66,1,39,9,29
GB,ESS1-6e01,1,26.11.2014,135076,ESS6e02_1,6,2.1,189092,0.5052810994,0.4287335848,2.282115223,3,2,82,8,43
GB,ESS1-6e01,1,26.11.2014,135077,ESS6e02_1,6,2.1,189100,1.0105621987,0.868652695,2.282115223,2,1,74,9,33
GB,ESS1-6e01,1,26.11.2014,135078,ESS6e02_1,6,2.1,189183,1.5158432677,1.2862007297,2.282115223,66,2,56,9,31
GB,ESS1-6e01,1,26.11.2014,135079,ESS6e02_1,6,2.1,189209,0.5052810994,0.4343263471,2.282115223,66,1,88,9,32
GB,ESS1-6e01,1,26.11.2014,135080,ESS6e02_1,6,2.1,190033,1.5158432538,1.7865547302,2.282115223,66,1,15,10,32
GB,ESS1-6e01,1,26.11.2014,135081,ESS6e02_1,6,2.1,190074,1.0105621894,0.9894305715,2.282115223,2,1,38,15,43
GB,ESS1-6e01,1,26.11.2014,135082,ESS6e02_1,6,2.1,190082,2.5264054735,2.1210969862,2.282115223,66,2,16,11,28
GB,ESS1-6e01,1,26.11.2014,135083,ESS6e02_1,6,2.1,190090,0.5052810947,0.4947152863,2.282115223,3,1,50,15,34
GB,ESS1-6e01,1,26.11.2014,135084,ESS6e02_1,6,2.1,190108,0.5052810947,0.5955182556,2.282115223,66,1,27,11,41
GB,ESS1-6e01,1,26.11.2014,135085,ESS6e02_1,6,2.1,190116,0.5052810947,0.4343263436,2.282115223,66,1,69,11,48
GB,ESS1-6e01,1,26.11.2014,135086,ESS6e02_1,6,2.1,190124,1.0105621894,0.9894305715,2.282115223,66,1,36,16,44
GB,ESS1-6e01,1,26.11.2014,135087,ESS6e02_1,6,2.1,190157,2.0211243788,2.3820730212,2.282115223,66,1,15,12,29
GB,ESS1-6e01,1,26.11.2014,135088,ESS6e02_1,6,2.1,190165,2.0211243788,1.6968775888,2.282115223,2,2,22,7,33
GB,ESS1-6e01,1,26.11.2014,135089,ESS6e02_1,6,2.1,190173,0.5052810947,0.3564245957,2.282115223,66,2,49,11,43
GB,ESS1-6e01,1,26.11.2014,135090,ESS6e02_1,6,2.1,190181,0.5052810947,0.3564245957,2.282115223,2,2,51,12,49
GB,ESS1-6e01,1,26.11.2014,135091,ESS6e02_1,6,2.1,190199,3.0316865076,2.9682916568,2.282115223,2,1,45,10,43
GB,ESS1-6e01,1,26.11.2014,135092,ESS6e02_1,6,2.1,190207,2.0211243788,1.978861144,2.282115223,66,1,54,10,30
GB,ESS1-6e01,1,26.11.2014,135093,ESS6e02_1,6,2.1,191049,0.5052810727,0.4242193789,2.282115223,66,2,33,14,28
GB,ESS1-6e01,1,26.11.2014,135094,ESS6e02_1,6,2.1,191064,2.5264053634,2.121096893,2.282115223,2,2,21,16,35
GB,ESS1-6e01,1,26.11.2014,135095,ESS6e02_1,6,2.1,191080,0.5052810727,0.4242193789,2.282115223,66,2,23,12,40
GB,ESS1-6e01,1,26.11.2014,135096,ESS6e02_1,6,2.1,191114,2.0211242907,1.9788610579,2.282115223,66,1,53,11,37
GB,ESS1-6e01,1,26.11.2014,135097,ESS6e02_1,6,2.1,191122,1.0105621454,0.7128491596,2.282115223,2,2,54,12,51
GB,ESS1-6e01,1,26.11.2014,135098,ESS6e02_1,6,2.1,191148,2.5264053634,2.121096893,2.282115223,66,2,28,15,48
GB,ESS1-6e01,1,26.11.2014,135099,ESS6e02_1,6,2.1,191163,1.0105621454,0.7128491596,2.282115223,2,2,36,20,50
GB,ESS1-6e01,1,26.11.2014,135100,ESS6e02_1,6,2.1,191189,0.5052810727,0.4947152647,2.282115223,1,1,40,17,36
GB,ESS1-6e01,1,26.11.2014,135101,ESS6e02_1,6,2.1,192021,1.0105620968,1.2731375109,2.282115223,2,1,44,19,38
GB,ESS1-6e01,1,26.11.2014,135102,ESS6e02_1,6,2.1,192039,1.0105620968,0.9172498509,2.282115223,1,2,44,13,40
GB,ESS1-6e01,1,26.11.2014,135103,ESS6e02_1,6,2.1,192047,1.0105620968,1.103335231,2.282115223,66,2,67,10,44
GB,ESS1-6e01,1,26.11.2014,135104,ESS6e02_1,6,2.1,192062,1.0105620968,1.2731375109,2.282115223,1,1,37,13,41
GB,ESS1-6e01,1,26.11.2014,135105,ESS6e02_1,6,2.1,192070,1.5158431148,1.6550028132,2.282115223,1,2,55,12,32
GB,ESS1-6e01,1,26.11.2014,135106,ESS6e02_1,6,2.1,192096,1.0105620968,1.103335231,2.282115223,66,2,64,12,30
GB,ESS1-6e01,1,26.11.2014,135107,ESS6e02_1,6,2.1,192112,2.0211241935,2.5462750218,2.282115223,1,1,51,14,37
GB,ESS1-6e01,1,26.11.2014,135108,ESS6e02_1,6,2.1,192120,1.5158431148,2.2988271297,2.282115223,66,1,22,12,33
GB,ESS1-6e01,1,26.11.2014,135109,ESS6e02_1,6,2.1,192161,1.0105620968,1.103335231,2.282115223,66,2,64,11,45
GB,ESS1-6e01,1,26.11.2014,135110,ESS6e02_1,6,2.1,192195,2.0211241935,1.8344997017,2.282115223,66,2,48,18,44
GB,ESS1-6e01,1,26.11.2014,135111,ESS6e02_1,6,2.1,192203,1.0105620968,0.9172498509,2.282115223,1,2,51,11,46
GB,ESS1-6e01,1,26.11.2014,135112,ESS6e02_1,6,2.1,193029,0.5052810648,0.5516676335,2.282115223,1,2,75,14,38
GB,ESS1-6e01,1,26.11.2014,135113,ESS6e02_1,6,2.1,193037,0.5052810648,0.5516676335,2.282115223,66,2,87,12,72
GB,ESS1-6e01,1,26.11.2014,135114,ESS6e02_1,6,2.1,193045,1.0105621297,1.2731375525,2.282115223,3,1,43,19,33
GB,ESS1-6e01,1,26.11.2014,135115,ESS6e02_1,6,2.1,193060,0.5052810648,0.4586249404,2.282115223,2,2,41,18,
GB,ESS1-6e01,1,26.11.2014,135116,ESS6e02_1,6,2.1,193078,0.5052810648,0.5588640512,2.282115223,2,1,75,12,43
GB,ESS1-6e01,1,26.11.2014,135117,ESS6e02_1,6,2.1,193094,1.0105621297,1.1177281024,2.282115223,1,1,66,18,40
GB,ESS1-6e01,1,26.11.2014,135118,ESS6e02_1,6,2.1,193110,1.0105621297,0.9172498808,2.282115223,1,2,47,17,46
GB,ESS1-6e01,1,26.11.2014,135119,ESS6e02_1,6,2.1,193128,1.0105621297,1.5325515007,2.282115223,2,1,30,10,27
GB,ESS1-6e01,1,26.11.2014,135120,ESS6e02_1,6,2.1,193136,1.0105621297,0.9172498808,2.282115223,66,2,45,12,43
GB,ESS1-6e01,1,26.11.2014,135121,ESS6e02_1,6,2.1,193144,1.0105621297,1.103335267,2.282115223,3,2,55,19,34
GB,ESS1-6e01,1,26.11.2014,135122,ESS6e02_1,6,2.1,193151,0.5052810648,0.5516676335,2.282115223,1,2,74,13,70
GB,ESS1-6e01,1,26.11.2014,135123,ESS6e02_1,6,2.1,193201,0.5052810648,0.4586249404,2.282115223,2,2,45,17,51
GB,ESS1-6e01,1,26.11.2014,135124,ESS6e02_1,6,2.1,194027,1.0105621826,1.5325515811,2.282115223,1,1,33,15,33
GB,ESS1-6e01,1,26.11.2014,135125,ESS6e02_1,6,2.1,194043,0.5052810913,0.458624964,2.282115223,1,2,47,13,39
GB,ESS1-6e01,1,26.11.2014,135126,ESS6e02_1,6,2.1,194068,1.0105621826,1.0917181835,2.282115223,66,2,31,15,48
GB,ESS1-6e01,1,26.11.2014,135127,ESS6e02_1,6,2.1,194100,1.5158432435,1.9097063904,2.282115223,7,1,50,13,60
GB,ESS1-6e01,1,26.11.2014,135128,ESS6e02_1,6,2.1,194126,0.5052810913,0.636568809,2.282115223,3,1,42,14,44
GB,ESS1-6e01,1,26.11.2014,135129,ESS6e02_1,6,2.1,194159,1.0105621826,1.117728161,2.282115223,2,1,59,12,41
GB,ESS1-6e01,1,26.11.2014,135130,ESS6e02_1,6,2.1,194167,1.0105621826,1.5325515811,2.282115223,66,1,30,20,32
GB,ESS1-6e01,1,26.11.2014,135131,ESS6e02_1,6,2.1,194175,2.0211243651,2.1834363659,2.282115223,66,2,20,13,32
GB,ESS1-6e01,1,26.11.2014,135132,ESS6e02_1,6,2.1,194191,1.0105621826,1.1033353249,2.282115223,3,2,70,11,56
GB,ESS1-6e01,1,26.11.2014,135133,ESS6e02_1,6,2.1,194209,0.5052810913,0.636568809,2.282115223,3,1,41,12,49
GB,ESS1-6e01,1,26.11.2014,135134,ESS6e02_1,6,2.1,195057,0.5052810506,0.5516676182,2.282115223,1,2,72,10,36
GB,ESS1-6e01,1,26.11.2014,135135,ESS6e02_1,6,2.1,195107,0.5052810506,0.5516676182,2.282115223,3,2,69,16,43
GB,ESS1-6e01,1,26.11.2014,135136,ESS6e02_1,6,2.1,195115,1.0105621013,1.1177280703,2.282115223,1,1,74,12,59
GB,ESS1-6e01,1,26.11.2014,135137,ESS6e02_1,6,2.1,195131,0.5052810506,0.5588640357,2.282115223,2,1,79,15,41
GB,ESS1-6e01,1,26.11.2014,135138,ESS6e02_1,6,2.1,195149,1.0105621013,1.1177280703,2.282115223,1,1,84,10,47
GB,ESS1-6e01,1,26.11.2014,135139,ESS6e02_1,6,2.1,195172,0.5052810506,0.5516676182,2.282115223,1,2,85,12,54
GB,ESS1-6e01,1,26.11.2014,135140,ESS6e02_1,6,2.1,196014,0.5052810817,0.4586249558,2.282115223,66,2,41,15,54
GB,ESS1-6e01,1,26.11.2014,135141,ESS6e02_1,6,2.1,196030,1.0105621634,1.103335303,2.282115223,1,2,71,12,60
GB,ESS1-6e01,1,26.11.2014,135142,ESS6e02_1,6,2.1,196048,1.0105621634,1.103335303,2.282115223,1,2,72,11,46
GB,ESS1-6e01,1,26.11.2014,135143,ESS6e02_1,6,2.1,196105,1.5158432148,2.2988272814,2.282115223,66,1,26,11,46
GB,ESS1-6e01,1,26.11.2014,135144,ESS6e02_1,6,2.1,196113,1.0105621634,1.103335303,2.282115223,3,2,73,12,75
GB,ESS1-6e01,1,26.11.2014,135145,ESS6e02_1,6,2.1,196154,1.0105621634,0.9172499108,2.282115223,3,2,44,20,58
GB,ESS1-6e01,1,26.11.2014,135146,ESS6e02_1,6,2.1,196162,0.5052810817,0.6365687976,2.282115223,1,1,54,11,43
GB,ESS1-6e01,1,26.11.2014,135147,ESS6e02_1,6,2.1,196170,1.5158432148,1.9097063539,2.282115223,88,1,42,12,52
GB,ESS1-6e01,1,26.11.2014,135148,ESS6e02_1,6,2.1,196188,1.0105621634,1.1177281389,2.282115223,2,1,65,16,55
GB,ESS1-6e01,1,26.11.2014,135149,ESS6e02_1,6,2.1,196196,1.0105621634,0.9172499108,2.282115223,3,2,43,13,54
GB,ESS1-6e01,1,26.11.2014,135150,ESS6e02_1,6,2.1,196204,1.0105621634,1.103335303,2.282115223,1,2,76,11,58
GB,ESS1-6e01,1,26.11.2014,135151,ESS6e02_1,6,2.1,197020,1.0105622255,1.1177282074,2.282115223,7,1,82,9,54
GB,ESS1-6e01,1,26.11.2014,135152,ESS6e02_1,6,2.1,197038,1.0105622255,1.2731376721,2.282115223,3,1,48,15,53
GB,ESS1-6e01,1,26.11.2014,135153,ESS6e02_1,6,2.1,197079,0.5052811127,0.5516676859,2.282115223,1,2,84,17,36
GB,ESS1-6e01,1,26.11.2014,135154,ESS6e02_1,6,2.1,197087,1.0105622255,1.2731376721,2.282115223,1,1,53,5,29
GB,ESS1-6e01,1,26.11.2014,135155,ESS6e02_1,6,2.1,197111,1.0105622255,1.1177282074,2.282115223,88,1,71,15,55
GB,ESS1-6e01,1,26.11.2014,135156,ESS6e02_1,6,2.1,197129,2.0211244509,2.1834364588,2.282115223,66,2,17,12,55
GB,ESS1-6e01,1,26.11.2014,135157,ESS6e02_1,6,2.1,197152,0.5052811127,0.5588641043,2.282115223,1,1,90,17,57
GB,ESS1-6e01,1,26.11.2014,135158,ESS6e02_1,6,2.1,197160,1.0105622255,1.0917182289,2.282115223,1,2,23,17,49
GB,ESS1-6e01,1,26.11.2014,135159,ESS6e02_1,6,2.1,197178,0.5052811127,0.545859115,2.282115223,66,2,26,14,51
GB,ESS1-6e01,1,26.11.2014,135160,ESS6e02_1,6,2.1,197194,1.0105622255,0.917249967,2.282115223,3,2,37,25,51
GB,ESS1-6e01,1,26.11.2014,135161,ESS6e02_1,6,2.1,197202,1.0105622255,1.1033353707,2.282115223,1,2,65,11,56
GB,ESS1-6e01,1,26.11.2014,135162,ESS6e02_1,6,2.1,198010,1.0105622368,1.1033353838,2.282115223,1,2,64,17,33
GB,ESS1-6e01,1,26.11.2014,135163,ESS6e02_1,6,2.1,198051,1.0105622368,0.9172499779,2.282115223,66,2,35,16,
GB,ESS1-6e01,1,26.11.2014,135164,ESS6e02_1,6,2.1,198069,1.0105622368,1.1033353838,2.282115223,66,2,64,10,34
GB,ESS1-6e01,1,26.11.2014,135165,ESS6e02_1,6,2.1,198085,0.5052811184,0.5516676914,2.282115223,3,2,67,11,31
